session,status,source,destination,duplicate_of,note
50,move,assets/world-anvil/screenshots/Session 50/Session 50-01.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-01.png,,
50,move,assets/world-anvil/screenshots/Session 50/Session 50-02.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-02.png,,
50,move,assets/world-anvil/screenshots/Session 50/Session 50-03.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-03.png,,
50,move,assets/world-anvil/screenshots/Session 50/Session 50-04.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-04.png,,
50,move,assets/world-anvil/screenshots/Session 50/Session 50-05.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-05.png,,
50,move,assets/world-anvil/screenshots/Session 50/Session 50-06.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-06.png,,
50,move,assets/world-anvil/screenshots/Session 50/Session 50-07.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-07.png,,
50,move,assets/world-anvil/screenshots/Session 50/Session 50-08.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-08.png,,
50,move,assets/world-anvil/screenshots/Session 50/Session 50-09.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-09.png,,
50,move,assets/world-anvil/screenshots/Session 50/Session 50-10.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-10.png,,
50,move,assets/world-anvil/screenshots/Session 50/Session 50-11.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-11.png,,
50,move,assets/world-anvil/screenshots/Session 50/Session 50-12.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/Session 50-12.png,,
50,move,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border Image/session-50-silver-overall-steel-at-the-border-image-01.png,assets/world-anvil/screenshots/Session 50 - Silver Overall Steel at the Border/session-50-silver-overall-steel-at-the-border-image-01.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-01.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-01.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-02.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-02.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-03.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-03.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-04.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-04.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-05.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-05.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-06.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-06.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-07.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-07.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-08.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-08.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-09.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-09.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-10.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-10.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-11.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-11.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-12.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-12.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-13.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-13.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-14.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-14.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-15.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-15.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-16.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-16.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-17.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-17.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-18.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-18.png,,
51,move,assets/world-anvil/screenshots/Session 51/Session 51-23.png,assets/world-anvil/screenshots/Session 51 - Storms on the Western Horizon/Session 51-23.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-02.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-02.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-03.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-03.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-04.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-04.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-05.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-05.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-06.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-06.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-07.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-07.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-08.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-08.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-09.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-09.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-10.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-10.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-11.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-11.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-12.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-12.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-13.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-13.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-14.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-14.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-15.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-15.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-16.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-16.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-17.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-17.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-18.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-18.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-19.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-19.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-20.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-20.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-21.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-21.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-22.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-22.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-23.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-23.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-24.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-24.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-25.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-25.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-26.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-26.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-27.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-27.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-28.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-28.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-29.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-29.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-30.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-30.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-31.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-31.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-32.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-32.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-33.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-33.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-34.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-34.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-35.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-35.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-36.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-36.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-37.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-37.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-38.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-38.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-39.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-39.png,,
52,move,assets/world-anvil/screenshots/Session 52/Session 52-43.png,assets/world-anvil/screenshots/Session 52 - The Abbey of Broken Bells/Session 52-43.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-01.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-01.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-02.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-02.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-03.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-03.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-04.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-04.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-05.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-05.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-06.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-06.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-07.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-07.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-08.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-08.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-09.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-09.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-10.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-10.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-11.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-11.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-12.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-12.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-13.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-13.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-14.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-14.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-15.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-15.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-16.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-16.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-17.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-17.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-18.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-18.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-19.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-19.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-20.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-20.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-21.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-21.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-22.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-22.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-23.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-23.png,,
53,move,assets/world-anvil/screenshots/Session 53/Session 53-24.png,assets/world-anvil/screenshots/Session 53 - Of Blessed Waters and Buried Devils/Session 53-24.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-01.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-01.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-02.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-02.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-03.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-03.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-04.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-04.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-05.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-05.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-06.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-06.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-07.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-07.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-08.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-08.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-09.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-09.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-10.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-10.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-11.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-11.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-12.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-12.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-13.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-13.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-14.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-14.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-15.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-15.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-16.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-16.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-17.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-17.png,,
54,move,assets/world-anvil/screenshots/Session 54/Session 54-19.png,assets/world-anvil/screenshots/Session 54 - The War Heats up/Session 54-19.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-02.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-02.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-03.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-03.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-04.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-04.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-05.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-05.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-06.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-06.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-07.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-07.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-08.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-08.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-09.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-09.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-10.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-10.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-11.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-11.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-12.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-12.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-13.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-13.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-14.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-14.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-15.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-15.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-16.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-16.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-17.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-17.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-18.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-18.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-19.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-19.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-20.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-20.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-21.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-21.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-22.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-22.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-23.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-23.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-24.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-24.png,,
55,move,assets/world-anvil/screenshots/session 55/Session 55-25.png,assets/world-anvil/screenshots/Session 55 - Endeavor to Persevere/Session 55-25.png,,
56,move,assets/world-anvil/screenshots/Session 56/Session 56-01.png,assets/world-anvil/screenshots/Session 56 - Pitax Awakens/Session 56-01.png,,
56,move,assets/world-anvil/screenshots/Session 56/Session 56-02.png,assets/world-anvil/screenshots/Session 56 - Pitax Awakens/Session 56-02.png,,
56,move,assets/world-anvil/screenshots/Session 56/Session 56-03.png,assets/world-anvil/screenshots/Session 56 - Pitax Awakens/Session 56-03.png,,
56,move,assets/world-anvil/screenshots/Session 56/Session 56-04.png,assets/world-anvil/screenshots/Session 56 - Pitax Awakens/Session 56-04.png,,
56,move,assets/world-anvil/screenshots/Session 56/Session 56-05.png,assets/world-anvil/screenshots/Session 56 - Pitax Awakens/Session 56-05.png,,
56,move,assets/world-anvil/screenshots/Session 56/Session 56-06.png,assets/world-anvil/screenshots/Session 56 - Pitax Awakens/Session 56-06.png,,
56,move,assets/world-anvil/screenshots/Session 56/Session 56-07.png,assets/world-anvil/screenshots/Session 56 - Pitax Awakens/Session 56-07.png,,
56,move,assets/world-anvil/screenshots/Session 56/Session 56-08.png,assets/world-anvil/screenshots/Session 56 - Pitax Awakens/Session 56-08.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-01.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-01.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-02.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-02.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-03.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-03.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-04.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-04.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-05.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-05.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-06.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-06.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-07.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-07.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-08.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-08.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-09.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-09.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-10.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-10.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-11.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-11.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-12.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-12.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-13.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-13.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-14.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-14.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-15.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-15.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-16.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-16.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-17.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-17.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-18.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-18.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-19.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-19.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-20.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-20.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-21.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-21.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-22.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-22.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-23.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-23.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-24.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-24.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-25.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-25.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-26.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-26.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-27.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-27.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-28.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-28.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-29.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-29.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-30.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-30.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-31.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-31.png,,
57,move,assets/world-anvil/screenshots/Session 57/Session 57-32.png,assets/world-anvil/screenshots/Session 57 - Every Door Leads to the King/Session 57-32.png,,
58,move,assets/world-anvil/screenshots/Session 58/Session 58-01.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-01.png,,
58,move,assets/world-anvil/screenshots/Session 58/Session 58-02.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-02.png,,
58,move,assets/world-anvil/screenshots/Session 58/Session 58-03.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-03.png,,
58,move,assets/world-anvil/screenshots/Session 58/Session 58-04.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-04.png,,
58,move,assets/world-anvil/screenshots/Session 58/Session 58-05.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-05.png,,
58,move,assets/world-anvil/screenshots/Session 58/Session 58-06.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-06.png,,
58,move,assets/world-anvil/screenshots/Session 58/Session 58-07.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-07.png,,
58,move,assets/world-anvil/screenshots/Session 58/Session 58-08.png,assets/world-anvil/screenshots/Session 58 - Tyrant S Last Refuge/Session 58-08.png,,
